RatingID,MovieID,UserID,RatingValue,Comment,RatingDate
769,144,91,9.0,Enriched with cultural elements and historical references. Centers on childhood memories and family bonds. Notable for its color palette and cinematography. A striking film with strong social messages. The plot tells a story where love and drama intertwine.,2012-06-03
770,58,255,6.8,Notable for its color palette and cinematography. Centers on childhood memories and family bonds. The film takes the audience on a deep adventure.,2015-05-09
771,271,211,8.9,Worth watching for its emotional depth and character development. Stands out with excellent music and set design. Aesthetically and artistically successful film.,2011-04-26
772,296,221,7.1,Amazes viewers with its visual effects. Stands out with excellent music and set design. The film takes the audience on a deep adventure. A thrilling production filled with suspenseful moments. Enriched with cultural elements and historical references.,2019-12-24
773,32,24,6.7,Aesthetically and artistically successful film. Stands out with excellent music and set design. Focuses on characters with psychological depth. Stands out with fast-paced action scenes.,2022-03-27
774,13,189,6.8,The plot tells a story where love and drama intertwine. The film takes the audience on a deep adventure.,2002-03-15
775,78,248,2.6,Stands out with fast-paced action scenes. A production that will be remembered in cinema history. Stands out with its original script and captivating storyline.,2023-04-22
776,164,238,8.6,A thrilling production filled with suspenseful moments. Memorable scenes leave a lasting impact. The film takes the audience on a deep adventure.,2019-09-21
777,155,117,7.9,Successfully reflects local cultural motifs. Interpersonal relationships are impressively portrayed. Its fast pace and surprising ending astonish viewers.,1988-01-28
778,45,254,9.2,A thrilling production filled with suspenseful moments. Amazes viewers with its visual effects. Interpersonal relationships are impressively portrayed.,2017-09-09
779,178,180,5.7,Stands out with its original script and captivating storyline. A story blending fantasy elements with the real world. The film takes the audience on a deep adventure. Features powerful dialogues and cleverly constructed plot. Notable for its color palette and cinematography.,2003-12-01
780,96,295,6.7,Worth watching for its emotional depth and character development. Its mysterious atmosphere captivates the audience. Aesthetically and artistically successful film. A story blending fantasy elements with the real world. Features powerful dialogues and cleverly constructed plot.,2017-07-30
781,181,110,2.3,Notable for its color palette and cinematography. Offers a unique interpretation of historical events. Successfully reflects local cultural motifs.,2007-07-12
782,227,117,6.5,The film takes the audience on a deep adventure. A production that will be remembered in cinema history. Its mysterious atmosphere captivates the audience.,2025-11-04
783,243,114,4.2,Worth watching for its emotional depth and character development. Memorable scenes leave a lasting impact. Stands out with fast-paced action scenes.,2023-07-15
784,260,180,5.2,The plot tells a story where love and drama intertwine. Focuses on characters with psychological depth.,1984-02-13
785,236,24,4.5,A thrilling production filled with suspenseful moments. Successfully reflects local cultural motifs. Its fast pace and surprising ending astonish viewers. Stands out with its original script and captivating storyline. Amazes viewers with its visual effects.,1997-10-25
786,196,20,1.1,Aesthetically and artistically successful film. Interpersonal relationships are impressively portrayed.,1979-11-08
787,52,182,9.0,Offers a unique interpretation of historical events. Stands out with fast-paced action scenes. A striking film with strong social messages.,2022-06-29
788,223,135,8.7,A striking film with strong social messages. Amazes viewers with its visual effects. A must-watch for its gripping script and powerful performances. Stands out with excellent music and set design. Successfully reflects local cultural motifs.,2014-12-17
789,135,68,2.9,Offers a unique interpretation of historical events. Aesthetically and artistically successful film. Stands out with its original script and captivating storyline.,2017-08-17
790,261,9,7.8,Enriched with cultural elements and historical references. Aesthetically and artistically successful film. Its mysterious atmosphere captivates the audience. Focuses on characters with psychological depth.,1984-07-09
791,290,79,2.6,Interpersonal relationships are impressively portrayed. The plot tells a story where love and drama intertwine. Stands out with its original script and captivating storyline. Features powerful dialogues and cleverly constructed plot.,1990-07-09
792,173,109,6.9,Worth watching for its emotional depth and character development. Notable for its color palette and cinematography. A story blending fantasy elements with the real world. A striking film with strong social messages. Stands out with fast-paced action scenes.,2024-02-01
